,Original Url,Meta Description 1
4108,https://www.adforum.com/creative-work/ad/player/34580470/dont-call-me-precious/nike,television dont call me precious for nike by rga
4109,https://www.adforum.com/creative-work/ad/player/34580522/thats-gonna-be-on-sportscenter/espn,television  cinema that’s gonna be on sportscenter for espn by droga5  that’s gonna be on sportscenter is a reminder and celebration that there are momen
4110,https://www.adforum.com/creative-work/ad/player/34580995/marc-et-lom/parionssport,television marc et l’om for parionssport by betc paris
4111,https://www.adforum.com/creative-work/ad/player/34580996/herve-et-lol/parionssport,television hervé et lol for parionssport by betc paris
4112,https://www.adforum.com/creative-work/ad/player/34581031/it-all-starts-here/uefa,television it all starts here for uefa by fcb inferno
4113,https://www.adforum.com/creative-work/ad/player/34581118/more-than-you-can-imagine-1/carabao,television more than you can imagine 1 for carabao by bbh shanghai  energy drink brand carabao is promoting the “green energy” burst people experience af
4114,https://www.adforum.com/creative-work/ad/player/34581119/more-than-you-can-imagine-2/carabao,television more than you can imagine 2 for carabao by bbh shanghai  energy drink brand carabao is promoting the “green energy” burst people e
4115,https://www.adforum.com/creative-work/ad/player/34581267/libere-a-brincadeira/olympikus,digital libere a brincadeira for olympikus by j walter thompson brazil  anyone who watches the short film for the launch of the new olympikus kids collec
4116,https://www.adforum.com/creative-work/ad/player/34582893/putin/tyc-sports,television putin for tyc sports by mercado mccann
4117,https://www.adforum.com/creative-work/ad/player/34582932/diner/foxsports,television diner for foxsports by wieden  kennedy
4118,https://www.adforum.com/creative-work/ad/player/34582934/rallying-cry/nike,television rallying cry for nike by wieden  kennedy
4119,https://www.adforum.com/creative-work/ad/player/34582961/quit-cable/att,television  cinema quit cable for att by bbdo new york  the campaign targets current cable tv subscribers and encourages them to “quit cable” and switch
4120,https://www.adforum.com/creative-work/ad/player/34583039/listening-provides-energy/nuon,television listening provides energy for nuon by lemon scented tea
4121,https://www.adforum.com/creative-work/ad/player/34583107/hatchet-man/the-irish-examiner,print hatchet man for the irish examiner by chemistry  the gaa championships represent the sporting pinnacles of ireland’s native field sports for swathe
4122,https://www.adforum.com/creative-work/ad/player/34583203/every-game-has-consequences/foxsports,television every game has consequences for foxsports by  machine sound
4123,https://www.adforum.com/creative-work/ad/player/34583371/the-power-of-numbers/standard-chartered-bank,"digital the power of numbers for standard chartered bank by publicis singapore  the campaign

125 years is a significant milestone but it’s more than jus"
4124,https://www.adforum.com/creative-work/ad/player/34585346/western-union-x-liverpool-fc/western-union,television western union x liverpool fc for western union by bbh
4125,https://www.adforum.com/creative-work/ad/player/34587279/asics-x-llmind/asics,web film asics x llmind for asics by united entertainment group  while the sports brands of today continue to push their consumers to be faster better a
4126,https://www.adforum.com/creative-work/ad/player/34587375/beer/cbs-sports-hq,television beer for cbs sports hq by barrettsf
4127,https://www.adforum.com/creative-work/ad/player/34587376/soap/cbs-sports-hq,television soap for cbs sports hq by barrettsf
4128,https://www.adforum.com/creative-work/ad/player/34587377/aspirin/cbs-sports-hq,television aspirin for cbs sports hq by barrettsf
4129,https://www.adforum.com/creative-work/ad/player/34587378/paper-towel/cbs-sports-hq,television paper towel for cbs sports hq by barrettsf
4130,https://www.adforum.com/creative-work/ad/player/34587633/touch-sports/internet-television,poster touch sports for internet television by  mex a member of havas    now you can touch tv with the internet television from alma tv on your smartphon
4131,https://www.adforum.com/creative-work/ad/player/34587902/the-economist-world-cup/the-economist,digital the economist world cup for the economist by proximity london  any world cup is a microcosm for the world stage but 2018’s tournament was a gift
4132,https://www.adforum.com/creative-work/ad/player/34588045/amazon-claire-amazon-echo/amazon-echo,television  cinema amazon  claire amazon echo for amazon echo by fred  farid paris  amazon echo connects to alexa a voice service in the cloud to pl
4133,https://www.adforum.com/creative-work/ad/player/34588126/skiing/the-pyeongchang-2018-paralympic-winter-games,television  cinema skiing for the pyeongchang 2018 paralympic winter games by bbdo canada  canada’s paralympic team used data to prove how extraordinary
4134,https://www.adforum.com/creative-work/ad/player/34588177/augmented-reality-ice-hockey-pizza-box/grandiosa-pizza,digital augmented reality ice hockey pizza box for grandiosa pizza by lahtinen mantere saatchi  saatchi  the idea was to create the world’s first ar ice
4135,https://www.adforum.com/creative-work/ad/player/34588549/who-is-the-athlete/anlene,case study who is the athlete for anlene by fcb jakarta  problem during asian games 2018 anlene wanted to leverage the conversation regarding sports an
4136,https://www.adforum.com/creative-work/ad/player/34588567/joy/lexus,television joy for lexus by team one  for the 19th consecutive year lexus is launching its annual “december to remember” sales event the ico
4137,https://www.adforum.com/creative-work/ad/player/34588568/memories/lexus,television memories for lexus by team one  for the 19th consecutive year lexus is launching its annual “december to remember” sales event the iconic mar
4138,https://www.adforum.com/creative-work/ad/player/34588757/cricket-sa-thats-our-game/cricket-south-africa,television cricket sa  thats our game for cricket south africa by workbench
4139,https://www.adforum.com/creative-work/ad/player/34588918/peloton-bike-inside-a-class-commercial/peloton-bike,television peloton bike  inside a class commercial for peloton bike by dark horses  the us fitness technology brand peloton which brings worldclass stu
4140,https://www.adforum.com/creative-work/ad/player/34589044/christmas-showdown/life-style-sports,web film christmas showdown for life style sports by thinkhouse  are you ready
4141,https://www.adforum.com/creative-work/ad/player/34589069/small-business-owners-backing-jody-pardue/quickbooks,television small business owners backing jody pardue for quickbooks by tbwachiatday los angeles  selfemployed personal trainer jody pardue and danny d
4142,https://www.adforum.com/creative-work/ad/player/34589267/shanghais-never-done/nike,web film shanghai’s never done for nike by wieden  kennedy
4143,https://www.adforum.com/creative-work/ad/player/34589281/cut-for-time-cleveland-cavs-promo-snl/cleveland-cavaliers,television cut for time cleveland cavs promo  snl for cleveland cavaliers by atk pln
4144,https://www.adforum.com/creative-work/ad/player/34589407/dare-to-sponsor/special-olympics-belgium,television dare to sponsor for special olympics belgium by ldv united  special olympics needed to get more sponsors in order to convince companies to spo
4145,https://www.adforum.com/creative-work/ad/player/34589431/the-hunch/betway,television the hunch for betway by saatchi  saatchi  the adverts begin with groups of friends talking amongst each other debating which way to bet on th
4146,https://www.adforum.com/creative-work/ad/player/34589433/the-hunch-2/betway,television the hunch 2 for betway by saatchi  saatchi  the adverts begin with groups of friends talking amongst each other debating which way to bet on
4147,https://www.adforum.com/creative-work/ad/player/34589493/sustainable-merch/tellus-bandy,"television sustainable merch for tellus bandy  sports team recycles clothing from players –
creates unique merch
each year the average american person th"
4148,https://www.adforum.com/creative-work/ad/player/34589494/sustainable-merch-2/tellus-bandy,packaging branding  design sustainable merch 2 for tellus bandy  sports team recycles clothing from players – creates unique merch each year the
4149,https://www.adforum.com/creative-work/ad/player/34589495/sustainable-merch-3/tellus-bandy,packaging branding  design sustainable merch 3 for tellus bandy  sports team recycles clothing from players – creates unique merch each year the
4150,https://www.adforum.com/creative-work/ad/player/34589781/serie-a-is-back-on-bein-sports/bein-sports,social media serie a is back on bein sports for bein sports  localised traditional indonesian music video with a dungdut song
4151,https://www.adforum.com/creative-work/ad/player/34589797/zidane/hotstar,print zidane for hotstar by digitalin  football is the world’s most popular sport during the fifa world cup this game reaches its crescendo in th
4152,https://www.adforum.com/creative-work/ad/player/34589798/maradona/hotstar,print maradona for hotstar  football is the world’s most popular sport during the fifa world cup this game reaches its crescendo in the past we’ve see
4153,https://www.adforum.com/creative-work/ad/player/34589888/tinydoll-2/kleenex,case study tinydoll 2 for kleenex by j walter thompson bangkok  international facial tissue brand kleenex turned the spotlight on the problem of bullying
4154,https://www.adforum.com/creative-work/ad/player/34589969/pele-defining-the-man-as-a-brand/pele,case study pelé defining the man as a brand for pelé by gravity
4155,https://www.adforum.com/creative-work/ad/player/34589971/mnt-the-batalla-viewing-party/mexican-national-team,case study mnt the batalla viewing party for mexican national team by gravity
4156,https://www.adforum.com/creative-work/ad/player/34589974/my-inter-jersey/inter,case study my inter jersey for inter by gravity
4157,https://www.adforum.com/creative-work/ad/player/34589998/intelligent-all-wheel-drive-awd/intelligent-all-wheel-drive-awd,television intelligent allwheel drive awd for intelligent allwheel drive awd by tmw unlimited  infiniti has assembled a host of olympians and ironme
4158,https://www.adforum.com/creative-work/ad/player/34590010/spokesbeast-reclaims-brands-top-spot-in-pop-culture/jack-links,public relations spokesbeast reclaims brands top spot in pop culture for jack links by carmichael lynch relate  jack link’s jerky has defined the meat
4159,https://www.adforum.com/creative-work/ad/player/34590011/making-an-impact-with-major-media/prevent-biometrics,public relations making an impact with major media for prevent biometrics by carmichael lynch relate  the concussion conversation is an important discussi
4160,https://www.adforum.com/creative-work/ad/player/34590024/helping-disappointed-u-s-soccer-fans-find-a-new-fandom/kayak,digital helping disappointed us soccer fans find a new fandom for kayak by carmichael lynch relate  travel search engine kayakcom puts all the options
4161,https://www.adforum.com/creative-work/ad/player/34590177/breathe-again/nicorette,television breathe again for nicorette by j walter thompson sydney  after a tough childhood including a missed opportunity to take up a place at the aust
4162,https://www.adforum.com/creative-work/ad/player/34590356/25-live/eurosport,web advertisingbanners 25 live for eurosport by addiction agency  depuis 25 ans la chaine eurosport diffuse en live les plus grands évènements sportifs
4163,https://www.adforum.com/creative-work/ad/player/34590357/25-live/eurosport,"digital 25 live for eurosport by addiction agency  depuis 25 ans la chaine eurosport diffuse en live les plus grands évènements sportifs
25 ans de passio"
4164,https://www.adforum.com/creative-work/ad/player/34590396/lamborghini-real-lover/lamborghini,case study lamborghini real lover for lamborghini by havas milan  sant’agata bolognese motor company ended 2018 celebrating its fans community with
4165,https://www.adforum.com/creative-work/ad/player/34590604/need-money/mimun-yashir,television need money for mimun yashir by bruckner yaar levi  weve launched a campaign to raise awareness of taking loans as part of the campaign we cr
4166,https://www.adforum.com/creative-work/ad/player/34590620/sports-vs-bullying-en/fundacion-jero-garcia,web film sports vs bullying en for fundación jero garcía by mccann spain  campaign against bullying
4167,https://www.adforum.com/creative-work/ad/player/34590644/grain-to-glass-60s/carling,television grain to glass 60s for carling by havas london
4168,https://www.adforum.com/creative-work/ad/player/34590683/stop-at-nothing/nike,television stop at nothing for nike by wiedenkennedy
4169,https://www.adforum.com/creative-work/ad/player/34590720/its-not-soccer-1/snickers,television its not soccer 1 for snickers by almapbbdo   nickers® brazil sparked a lively debate about the meanings of the word “footballrdquo
4170,https://www.adforum.com/creative-work/ad/player/34590721/its-not-soccer-2/snickers,television its not soccer 2 for snickers by almapbbdo   nickers® brazil sparked a lively debate about the meanings of the word “footballrdquo
4171,https://www.adforum.com/creative-work/ad/player/34590722/its-not-soccer-3/snickers,television its not soccer 3 for snickers by almapbbdo   nickers® brazil sparked a lively debate about the meanings of the word “football” during the mos
4172,https://www.adforum.com/creative-work/ad/player/34590951/move-ahead/toyota-corolla-hybrid,television move ahead for toyota corolla hybrid by thepartnership  oyota and thepartnership launched an integrated multichannel multimarket camp
4173,https://www.adforum.com/creative-work/ad/player/34590952/move-ahead-2/toyota-corolla-hybrid,digital move ahead 2 for toyota corolla hybrid by thepartnership  oyota and thepartnership launched an integrated multichannel multimarket campa
4174,https://www.adforum.com/creative-work/ad/player/34590953/move-ahead-3/toyota-corolla-hybrid,digital move ahead 3 for toyota corolla hybrid by thepartnership  oyota and thepartnership launched an integrated multichannel multimarket campa
4175,https://www.adforum.com/creative-work/ad/player/34590954/move-ahead-4/toyota-corolla-hybrid,digital move ahead 4 for toyota corolla hybrid by thepartnership  oyota and thepartnership launched an integrated multichannel multimarket campa
4176,https://www.adforum.com/creative-work/ad/player/34590982/general-public/singapore-kindness-movement,print general public for singapore kindness movement by 3sixty brand communications  a nationwide study discovered that singaporeans and residents believ
4177,https://www.adforum.com/creative-work/ad/player/34590983/be-greater-4/singapore-kindness-movement,print be greater 4 for singapore kindness movement by 3sixty brand communications  a nationwide study discovered that singaporeans and residents believe
4178,https://www.adforum.com/creative-work/ad/player/34590984/be-greater-5/singapore-kindness-movement,print be greater 5 for singapore kindness movement by 3sixty brand communications  a nationwide study discovered that singaporeans and residents believe
4179,https://www.adforum.com/creative-work/ad/player/34590985/student/singapore-kindness-movement,print student for singapore kindness movement by 3sixty brand communications  a nationwide study discovered that singaporeans and residents believe that
4180,https://www.adforum.com/creative-work/ad/player/34590986/bike-1/fundacion-monica-licona,print bike 1 for fundación monica licona by cerebro  yr  cycling is one the fastest growing sports in panama despite the dangerous roads and lack of inf
4181,https://www.adforum.com/creative-work/ad/player/34590987/bike-2/fundacion-monica-licona,print bike 2 for fundación monica licona by cerebro  yr  cycling is one the fastest growing sports in panama despite the dangerous roads and lack of inf
4182,https://www.adforum.com/creative-work/ad/player/34590988/bike-3/fundacion-monica-licona,print bike 3 for fundación monica licona by cerebro  yr  cycling is one the fastest growing sports in panama despite the dangerous roads and lack of inf
4183,https://www.adforum.com/creative-work/ad/player/34591108/samsung-calories-marathon/samsung,web film samsung calories marathon for samsung by leo burnett israel  samsung is the official sponsor of the tel aviv marathon  israel’s biggest s
4184,https://www.adforum.com/creative-work/ad/player/34591191/the-mclaren-600lt/mclaren,web film the mclaren 600lt for mclaren by mering  mclaren 600lt sports series global launch the edge is calling
4185,https://www.adforum.com/creative-work/ad/player/34591447/i-want-it-all/foxtel,television i want it all for foxtel by ddb sydney  foxtel has launched a new campaign reminding australia that foxtel is the only place where you can h
4186,https://www.adforum.com/creative-work/ad/player/34591588/dream-crazier/nike,television dream crazier for nike by wieden  kennedy
4187,https://www.adforum.com/creative-work/ad/player/34591611/bonvoy/marriott-bonvoy,television bonvoy for marriott bonvoy by observatory marketing  marriott international is launching a global marketing campaign introducing marriott bonv
4188,https://www.adforum.com/creative-work/ad/player/34591717/india-vs-australia-part-1/star-sports,television india vs australia part 1 for star sports by taproot dentsu
4189,https://www.adforum.com/creative-work/ad/player/34591718/india-vs-australia-part-2/star-sports,television india vs australia part 2 for star sports by taproot dentsu
4190,https://www.adforum.com/creative-work/ad/player/34591889/sky-sports-f1-start-of-season/sky-sports,web film sky sports f1 start of season for sky sports by sky creative  sky creative agency sky’s inhouse advertising agency and the uk’s largest inhous
4191,https://www.adforum.com/creative-work/ad/player/34591890/emotional-benefits/toyota-supra,television emotional benefits for toyota supra by tracks  fields  four generations of toyota‘s supra sports car were manufactured over four dec
4192,https://www.adforum.com/creative-work/ad/player/34592005/fj-rebranding/footjoy,television  cinema fj rebranding for footjoy by innocean worldwide usa  footjoy is been dominating the golf for years  however new brands are added to
4193,https://www.adforum.com/creative-work/ad/player/34592034/street-level/abb-formula-e,digital street level for abb formula e by iris
4194,https://www.adforum.com/creative-work/ad/player/34592178/storm-the-court/reebok,television storm the court for reebok by venables bell  partners
4195,https://www.adforum.com/creative-work/ad/player/34592192/baskets/baskets,television baskèts for baskèts by czar amsterdam
4196,https://www.adforum.com/creative-work/ad/player/34592252/amazing-weeks/club-med,television amazing weeks for club med by mullenlowe group
4197,https://www.adforum.com/creative-work/ad/player/34592421/offside-studio/coca-cola,web film offside studio for cocacola by j walter thompson dubai  cocacola used the sport of football to entertain and connect with fans on a level neve
4198,https://www.adforum.com/creative-work/ad/player/34592430/reasons-to-celebrate/durex,digital reasons to celebrate for durex by havas dubai  traditional advertising for condoms in mena is heavily regulated no kissing touching or revealing
4199,https://www.adforum.com/creative-work/ad/player/34592457/julie/documentary,television  cinema julie for documentary by moving adventures medien  born on the island of la réunion julie gautier grew up as a child of the ocean fr
4200,https://www.adforum.com/creative-work/ad/player/34592468/footjoy-harmony/footjoy,television footjoy harmony for footjoy by bssp
4201,https://www.adforum.com/creative-work/ad/player/34592470/nba-2k19-come-for-the-crown/nba-2k,television nba 2k19  come for the crown for nba 2k by bssp
4202,https://www.adforum.com/creative-work/ad/player/34592514/passion-for-football-starring-leo-messi/lays,case study passion for football starring leo messi for lays by tmi  last years initiative was the building of a fullsized artificial pitch and was
4203,https://www.adforum.com/creative-work/ad/player/34592518/shecanstem/ad-council,digital shecanstem for ad council by amp agency  youtube has partnered with ad council on three causes  empowering girls in stem science technology e
4204,https://www.adforum.com/creative-work/ad/player/34592555/its-anyones-game/toyota,television it’s anyone’s game for toyota by thepartnership  with accessibility at its heart the campaign is a visually simple tv spot which is available
4205,https://www.adforum.com/creative-work/ad/player/34592593/remember-to-take-care-of-yourself/laboratorio-cinfa,television remember to take care of yourself for laboratorio cinfa by rosas  cinfa the pharmaceutical brand ubiquitous in spanish homes and the leader i
4206,https://www.adforum.com/creative-work/ad/player/34592794/direct-your-way-to-la/virgin-australia,television  cinema direct your way to la for virgin australia by ddb sydney
4207,https://www.adforum.com/creative-work/ad/player/34592802/for-all/berlei,television  cinema for all for berlei by the monkeys
4208,https://www.adforum.com/creative-work/ad/player/34592944/never-done-shop/nike,"digital never done shop for nike by akqa  the brief
convert casual athletes into more dedicated ones by encouraging and building frequency to form sports"
4209,https://www.adforum.com/creative-work/ad/player/34593014/what-if-injured-footballers-were-executed/league-against-cruel-sports,television  cinema what if injured footballers were executed for league against cruel sports  would you watch football if injured players were killed s
4210,https://www.adforum.com/creative-work/ad/player/34593144/the-football-metro-station/dazn,ambient the football metro station for dazn by the big now  dazn httpswatchdazncomititsports as customized the metro station close to the histo
4211,https://www.adforum.com/creative-work/ad/player/34593258/boots/world-vision,print boots for world vision by  publicis armenia  the aim of the campaign is to inform society about the equal rights of boys and girls during education
4212,https://www.adforum.com/creative-work/ad/player/34593259/crib/world-vision,print crib for world vision by  publicis armenia  the aim of the campaign is to inform society about the equal rights of boys and girls during education
4213,https://www.adforum.com/creative-work/ad/player/34593260/pens/world-vision,print pens for world vision by  publicis armenia  the aim of the campaign is to inform society about the equal rights of boys and girls during education
4214,https://www.adforum.com/creative-work/ad/player/34593261/test/world-vision,print test for world vision by  publicis armenia  the aim of the campaign is to inform society about the equal rights of boys and girls during education
4215,https://www.adforum.com/creative-work/ad/player/34593288/outdoor-protection/subaru-panama,interactive outdoor experience outdoor protection for subaru panama by independiente panama  statistics show that the number of people suffering from skin
4216,https://www.adforum.com/creative-work/ad/player/34593360/hankook-pinball-park/hankook-tire,"interactive outdoor experience hankook pinball park for hankook tire by innocean worldwide usa  the challenge

as the official tire and partner of major l"
4217,https://www.adforum.com/creative-work/ad/player/34593486/celebrating-live-to-the-full-heroes/phillips-66,community relation celebrating live to the full heroes for phillips 66 by carmichael lynch relate  phillips 66 is committed to supporting local communitie
4218,https://www.adforum.com/creative-work/ad/player/34593589/super-bowl-ad-hijack/northgate-market,case study super bowl ad hijack for northgate market by circus
4219,https://www.adforum.com/creative-work/ad/player/34593966/pitch-fait-le-tour-du-monde-des-sports-et-augmente-la-realite-des-enfants/pitch,television  cinema pitch fait le tour du monde des sports et augmente la réalité des enfants  for pitch by les gros mots  pitch plonge dans une fontaine
4220,https://www.adforum.com/creative-work/ad/player/34594075/evolve/gatorade,television evolve for gatorade by tbwachiatday los angeles
4221,https://www.adforum.com/creative-work/ad/player/34594201/toyota-push-the-limit/toyota,digital toyota push the limit for toyota by adwise  we have created a whole movement that works in clear levels within our ecosystem 1 toyota challenge
4222,https://www.adforum.com/creative-work/ad/player/34594401/the-only-one-for-everyone/golden-corral,television the only one for everyone for golden corral by the via agency  golden corral the nation’s 1 buffetgrill chain in partnership with the
4223,https://www.adforum.com/creative-work/ad/player/34594438/drop-gold/grayscale,television drop gold for grayscale by honor society  bicoastal production company honor society developed and produced a thrilling new campaign for the w
4224,https://www.adforum.com/creative-work/ad/player/34594447/hope-is-medicine/make-a-wish-foundation,case study hope is medicine for makeawish foundation by gyro chicago  makeawish is not a last wish — it’s a lasting wish for many kids m
4225,https://www.adforum.com/creative-work/ad/player/34594455/goliath/foxsports,television goliath for foxsports by wieden  kennedy  the “goliath” spot is part of the “all eyes on us” campaign which showcases the unapologetic fiercen
4226,https://www.adforum.com/creative-work/ad/player/34594456/where-we-all-belong-ta-ait-duinn-uilig-ann/gaelic-athletic-association,television where we all belong  tá áit duinn uilig ann for gaelic athletic association by bbdo dublin
4227,https://www.adforum.com/creative-work/ad/player/34594959/matz/eesti-haigekassa,television  cinema matz  for eesti haigekassa by optimist  estonians aren’t moving enough only 7 practice at least half an hour of health sports
4228,https://www.adforum.com/creative-work/ad/player/34595117/narrative/nba-2k19,packaging design narrative for nba 2k19 by bssp
4229,https://www.adforum.com/creative-work/ad/player/34595125/hong-kong-ballet-40th-anniversary-season/hong-kong-ballet,television hong kong ballet 40th anniversary season for hong kong ballet by design army
4230,https://www.adforum.com/creative-work/ad/player/34595191/arli-the-world-of-wonderful/arlington-convention-visitors-bureau,web film arli  the world of wonderful for arlington convention  visitors bureau by peter a mayer  strategic creative group atk pln has teamed up with th
4231,https://www.adforum.com/creative-work/ad/player/34595410/boostcamp-where-champions-make-champions/gsk-boost,digital boostcamp  where champions make champions for gsk boost by j walter thompson delhi  conceptualised and created by wunderman thompson for gsk boo
4232,https://www.adforum.com/creative-work/ad/player/34595474/from-core-to-sun/guitig,branded content from core to sun for güitig by levector  ideas in motion  güitig one of the best naturally gasified waters in the world according to th
4233,https://www.adforum.com/creative-work/ad/player/34595475/three-lionesses/lucozade,digital three lionesses for lucozade by grey london  england’s most famous football song ‘three lions’ has been rewritten with a lionesses twist to insp
4234,https://www.adforum.com/creative-work/ad/player/34595540/you/fast-and-female,television  cinema you for fast and female  fast and female envisions a world where all girls will have positive empowering experiences in sports for t
4235,https://www.adforum.com/creative-work/ad/player/34595654/this-is-what-were-made-of/telenet-play-sports,case study this is what were made of for telenet play sports by tbwabrussels
4236,https://www.adforum.com/creative-work/ad/player/34595783/airtel-tv-app/airtel,television airtel tv app for airtel by taproot dentsu
4237,https://www.adforum.com/creative-work/ad/player/34595904/foot-locker-x-nike-discover-your-air-network-teaser/nike-air-max-day,television foot locker x nike discover your air network teaser for nike air max day by laundry service
4238,https://www.adforum.com/creative-work/ad/player/34595931/more-for-your-thing-case-film/att,web advertisingbanners more for your thing case film for att by critical mass  we’re helping att drive forward its newest value proposition—more fo
4239,https://www.adforum.com/creative-work/ad/player/34596184/the-beer-behind-sports/budweiser,print the beer behind sports for budweiser by africa
4240,https://www.adforum.com/creative-work/ad/player/34596234/water-polo/espn,poster water polo for espn by africa  brazilian people love sports and watching sports of any kind but only soccer matches are broadcast on tv there is
4241,https://www.adforum.com/creative-work/ad/player/34596297/hey-google-ask-nike/nke,case study hey google ask nike for nke by rga
4242,https://www.adforum.com/creative-work/ad/player/34596342/the-beer-of-the-world-cup/lala,case study the beer of the world cup for lala by circus
4243,https://www.adforum.com/creative-work/ad/player/34596350/montys-wicket-warnings/foxtel-fox-sports,case study montys wicket warnings for foxtelfox sports by mindshare australia
4244,https://www.adforum.com/creative-work/ad/player/34596357/you-seeing-this/espn-nike,case study you seeing this for espn  nike by rga
4245,https://www.adforum.com/creative-work/ad/player/34596358/its-a-thursday-night-tide-ad/tide,case study its a thursday night tide ad for tide by saatchi  saatchi ny
4246,https://www.adforum.com/creative-work/ad/player/34596359/uber-eats-australian-open-ambush/uber-eats,case study uber eats australian open ambush for uber eats  by special group
4247,https://www.adforum.com/creative-work/ad/player/34596642/the-risk/government-of-ontario,television  cinema the risk for government of ontario by rethink communications inc  the campaign is part of a broader government initiative to create a
4248,https://www.adforum.com/creative-work/ad/player/34596643/the-risk/government-of-ontario,digital the risk for government of ontario by rethink communications inc  the campaign is part of a broader government initiative to create awareness aro
4249,https://www.adforum.com/creative-work/ad/player/34596884/sportscenter-emoji-fied/samsung-galaxy-s9,digital sportscenter emojified for samsung galaxy s9 by leo burnett tailor made  samsung launched the galaxy s9 smartphone with an innovative app that tr
4250,https://www.adforum.com/creative-work/ad/player/34596991/a-world-of-real-possibilities/alex-bank,television a world of real possibilities for alex bank by madam
4251,https://www.adforum.com/creative-work/ad/player/34596994/acn/vodafone,television acn for vodafone by madam
4252,https://www.adforum.com/creative-work/ad/player/34597298/icee-1/icee,cinema icee 1 for icee by quiet storm  icee the number one carbonated slush brand in the usa is celebrating its uk launch with a humorous animated campa
4253,https://www.adforum.com/creative-work/ad/player/34597300/icee-2/icee,cinema icee 2 for icee by quiet storm  icee the number one carbonated slush brand in the usa is celebrating its uk launch with a humorous animated campa
4254,https://www.adforum.com/creative-work/ad/player/34597417/zdf-berlin-finals/tv-channel,television zdf berlin finals for tv channel by helliventures  23 athletes giving their best in 7 sports disciplines for the promtional trailer for the ger
4255,https://www.adforum.com/creative-work/ad/player/34597799/soccer/gatorade,digital soccer for gatorade by swift  titled thishighlight the initiative supports gatorade’s new sports video app highlights and establishes th
4256,https://www.adforum.com/creative-work/ad/player/34597800/football/gatorade,digital football for gatorade by swift  titled thishighlight the initiative supports gatorade’s new sports video app highlights and establishes
4257,https://www.adforum.com/creative-work/ad/player/34597801/basketball/gatorade,digital basketball for gatorade by swift  titled thishighlight the initiative supports gatorade’s new sports video app highlights and establishe
4258,https://www.adforum.com/creative-work/ad/player/34597814/fanduel-philly/fanduel,digital fanduel philly for fanduel by the many  fanduel group a leading online sports and entertainment company launched the fanduel sportsbook app in
4259,https://www.adforum.com/creative-work/ad/player/34597815/fanduel-pittsburg/fanduel,digital fanduel pittsburg for fanduel by the many  fanduel group a leading online sports and entertainment company launched the fanduel sportsbook app
4260,https://www.adforum.com/creative-work/ad/player/34597905/the-betfair-exchange-intro/betfair,television the betfair exchange  intro for betfair by leo burnett london  betfair has today launched an integrated campaign featuring british actor clive
4261,https://www.adforum.com/creative-work/ad/player/34597906/setting-odds/betfair,television setting odds for betfair by leo burnett london  betfair has today launched an integrated campaign featuring british actor clive owen which mar
4262,https://www.adforum.com/creative-work/ad/player/34597907/decimals/betfair,television decimals for betfair by leo burnett london  betfair has today launched an integrated campaign featuring british actor clive owen which marks t
4263,https://www.adforum.com/creative-work/ad/player/34597908/back-and-lay/betfair,television back and lay for betfair by leo burnett london  betfair has today launched an integrated campaign featuring british actor clive owen which mar
4264,https://www.adforum.com/creative-work/ad/player/34597909/trading/betfair,television trading for betfair by leo burnett london  betfair has today launched an integrated campaign featuring british actor clive owen which marks th
4265,https://www.adforum.com/creative-work/ad/player/34598188/fiba-womens-basketball-world-cup/fiba-womens-basketball-world-cup,events fiba womens basketball world cup for fiba womens basketball world cup by zadrga   the fiba womens basketball world cup took place in tenerife s
4266,https://www.adforum.com/creative-work/ad/player/34598196/we-ready/nfl,television we ready for nfl by 72andsunny
4267,https://www.adforum.com/creative-work/ad/player/34598241/life-needs-more-sport/sky-sports,television life needs more sport for sky sports by ddb new zealand
4268,https://www.adforum.com/creative-work/ad/player/34598242/life-needs-more-sport/sky-sports,television life needs more sport for sky sports by ddb new zealand
4269,https://www.adforum.com/creative-work/ad/player/34598243/life-needs-more-sport/sky-sports,television life needs more sport for sky sports by ddb new zealand
4270,https://www.adforum.com/creative-work/ad/player/34598244/life-needs-more-sport/sky-sports,television life needs more sport for sky sports by ddb new zealand
4271,https://www.adforum.com/creative-work/ad/player/34598245/life-needs-more-sport/sky-sports,television life needs more sport for sky sports by ddb new zealand
4272,https://www.adforum.com/creative-work/ad/player/34599272/lesprit-dequipe-i-societe-generale/societe-generale,television  cinema lesprit déquipe i société générale for société générale by fred  farid paris
4273,https://www.adforum.com/creative-work/ad/player/34599274/back-to-water-i-tribord/tribord,television  cinema back to water i tribord for tribord by fred  farid paris
4274,https://www.adforum.com/creative-work/ad/player/34599292/eurobasket-2015/fiba,branded content eurobasket 2015 for fiba by zadrga   the year 2015 is a milestone in eurobasket history for the first time ever the tournament will be h
4275,https://www.adforum.com/creative-work/ad/player/34599312/this-mama-keeps-going/chase,television this mama keeps going for chase by droga5
4276,https://www.adforum.com/creative-work/ad/player/34599435/tables-have-turned/state-farm,television tables have turned for state farm by ddb chicago  in state farm’s new football work which was created by ddb chicago rodgers green bay packer
4277,https://www.adforum.com/creative-work/ad/player/34599436/floor-it/state-farm,television floor it for state farm by ddb chicago  in state farm’s new football work which was created by ddb chicago rodgers green bay packers qu
